t_epoch_s,t_mono_ns,ch1_pct,ch2_pct,ch3_pct,ch4_pct,ch5_pct,ch6_pct,ch7_pct,ch8_pct
1764424313.768189,1284025140943,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.779281,1284036232846,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.788223,1284045174495,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.799317,1284056269023,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.808260,1284065211838,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.819343,1284076295284,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.828280,1284085231683,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.839158,1284096109231,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.848099,1284105050881,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.859186,1284116138117,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.868128,1284125079766,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.879248,1284136199667,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.888206,1284145157648,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.899294,1284156245467,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.908232,1284165184200,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.919323,1284176274936,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.928266,1284185217752,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.939363,1284196315196,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.948308,1284205259178,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.959393,1284216344082,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.968333,1284225285148,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.979432,1284236384050,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.988371,1284245323074,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424313.999460,1284256411478,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.008710,1284265661681,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.017633,1284274584957,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.028723,1284285674818,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.037632,1284294583220,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.048712,1284305663458,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.057632,1284314584109,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.068825,1284325776627,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.077824,1284334775729,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.088920,1284345872007,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.097866,1284354817447,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.108961,1284365912558,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.117905,1284374856540,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.128994,1284385945235,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.137935,1284394886884,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.149033,1284405985203,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.157977,1284414928894,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.169065,1284426016130,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.178017,1284434968278,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.189102,1284446053765,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.198055,1284455006788,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.209128,1284466079318,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.217974,1284474925893,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.229228,1284486179864,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.238091,1284495042187,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.248981,1284505932276,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.257720,1284514670944,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.268655,1284525606820,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.277409,1284534360654,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.288279,1284545230203,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.299175,1284556126416,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.307948,1284564899790,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.318878,1284575829541,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.327825,1284584776732,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.338936,1284595887299,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.347894,1284604846155,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.358985,1284615936308,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.367931,1284624882915,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.379037,1284635989108,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.387979,1284644930466,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.399071,1284656022952,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.408018,1284664970142,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.419116,1284676068170,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.428060,1284685011569,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.439150,1284696101722,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.448106,1284705057078,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.459196,1284716147522,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.468142,1284725094129,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.479246,1284736197989,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.488404,1284745355743,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.497544,1284754495998,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.508775,1284765726721,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.517869,1284774820606,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.529137,1284786088659,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.538232,1284795183710,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.549500,1284806452054,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.558621,1284815573353,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.567678,1284824630491,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.578963,1284835914584,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.588061,1284845012843,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.599329,1284856281188,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.608431,1284865382363,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.617553,1284874505412,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.628819,1284885770840,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.637915,1284894866766,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.649184,1284906135694,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.658287,1284915239202,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.669557,1284926508422,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.678705,1284935656843,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.687878,1284944830053,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.698972,1284955923706,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.707914,1284964865939,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.719006,1284975957550,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.727947,1284984898907,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.739038,1284995989352,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.747983,1285004934501,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.759073,1285016025237,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.768018,1285024970094,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.779116,1285036067830,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.788063,1285045015020,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.799151,1285056102257,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.808102,1285065054113,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.819196,1285076147766,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.828136,1285085087374,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.839225,1285096176652,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.848170,1285105121801,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.859262,1285116213995,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.868205,1285125157102,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.879302,1285136253671,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.888276,1285145227693,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.899404,1285156355759,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.908365,1285165316948,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.919445,1285176396893,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.928378,1285185329210,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.939463,1285196414405,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.948416,1285205368303,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.959504,1285216455248,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.968439,1285225390190,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.979536,1285236487342,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.988503,1285245454655,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424314.997436,1285254387264,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.008496,1285265447669,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.017635,1285274586467,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.028709,1285285660579,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.037632,1285294583564,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.048707,1285305659135,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.057628,1285314579786,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.068829,1285325780762,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.077790,1285334742534,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.088917,1285345868559,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.097860,1285354811374,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.108954,1285365905610,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.117895,1285374846968,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.128985,1285385936538,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.137921,1285394872937,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.149013,1285405964548,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.157951,1285414902698,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.169034,1285425985852,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.177980,1285434931875,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.189070,1285446021445,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.198012,1285454963677,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.209098,1285466049748,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.218039,1285474990813,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.229384,1285486336150,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.238329,1285495280716,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.249436,1285506387492,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.258416,1285515367638,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.269502,1285526453708,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.278444,1285535395357,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.289551,1285546502717,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.298588,1285555539732,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.307397,1285564348394,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.318277,1285575228567,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.329219,1285586170276,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.338184,1285595135256,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.349372,1285606323691,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.358290,1285615241426,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.369560,1285626512103,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.378644,1285635594906,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.387697,1285644648253,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.398733,1285655684453,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.407568,1285664519653,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.418513,1285675464862,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.429396,1285686347660,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.438197,1285695148739,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.449193,1285706144401,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.457941,1285714892110,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.468951,1285725902354,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.477811,1285734762928,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.488738,1285745689763,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.497543,1285754494633,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.508465,1285765416802,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.519356,1285776307474,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.528163,1285785114386,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.539093,1285796045305,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.547906,1285804857466,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.558835,1285815786634,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.567605,1285824556800,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.578516,1285835467595,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.589443,1285846394430,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.598234,1285855186177,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.609150,1285866101638,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.617971,1285874922549,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.628937,1285885889047,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.637783,1285894733872,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.648731,1285905683164,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.657550,1285914502033,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.668472,1285925423910,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.679412,1285936363286,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.688216,1285945167573,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.699146,1285956097908,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.707938,1285964889946,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.718858,1285975809199,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.727683,1285984635067,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.738618,1285995569194,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.747425,1286004376772,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.758341,1286015292817,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424315.769263,1286026214694,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
