t_epoch_s,t_mono_ns,ch1_pct,ch2_pct,ch3_pct,ch4_pct,ch5_pct,ch6_pct,ch7_pct,ch8_pct
1764424539.189561,1509446512193,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.198370,1509455321147,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.207171,1509464123101,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.215961,1509472912221,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.224757,1509481708633,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.233565,1509490516129,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.242385,1509499336459,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.251216,1509508167580,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.260001,1509516952617,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.270916,1509527867483,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.280096,1509537047451,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.288957,1509545908324,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.297772,1509554723111,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.306584,1509563535274,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.315329,1509572280351,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.324328,1509581279479,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.333255,1509590206562,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
1764424539.342043,1509598994807,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000,7.500000
