t_s,ch1_cmd,ch2_cmd,ch3_cmd,ch4_cmd,ch5_cmd,ch6_cmd,ch7_cmd,ch8_cmd,ch1_applied,ch2_applied,ch3_applied,ch4_applied,ch5_applied,ch6_applied,ch7_applied,ch8_applied
1.39006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.40006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.42007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.43007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.44006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.52007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.57008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.59007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.61008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.62006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.65007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.72006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.73006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.76006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.79006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.80006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.83007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.85007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.86006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.87007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.89006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.90006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.92006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.95006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.96006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.97006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.99006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.00006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.02006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.03006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.05006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.06006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.07006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.10006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.14006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.15007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.17006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.18006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.20006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.21006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.22006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.23008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.26007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.28006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.29007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.30006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.32006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.33006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.34006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.36006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.37007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.38006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.39006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.40006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.42006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.43007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.44006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.45007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.46006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.47007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.48006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.49006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.52007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.53006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.54006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.55007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.56006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.58006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.59006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.60006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.62006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.63006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.64006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.68006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.69006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.70006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.71007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.72006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.73006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.74006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.75006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.76006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.77007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.78006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.79007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.80006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.81007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.82006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.83007,0.068,0.068,0.068,0.068,0,0,0,0,0.068,0.068,0.068,0.068,0,0,0,0
2.84006,0.068,0.068,0.068,0.068,0,0,0,0,0.068,0.068,0.068,0.068,0,0,0,0
2.85006,0.068,0.068,0.068,0.068,0,0,0,0,0.068,0.068,0.068,0.068,0,0,0,0
2.86006,0.068,0.068,0.068,0.068,0,0,0,0,0.068,0.068,0.068,0.068,0,0,0,0
2.87006,0.068,0.068,0.068,0.068,0,0,0,0,0.068,0.068,0.068,0.068,0,0,0,0
2.88006,0.068,0.068,0.068,0.068,0,0,0,0,0.068,0.068,0.068,0.068,0,0,0,0
2.89006,0.04913,0.04913,0.04913,0.04913,0,0,0,0,0.04913,0.04913,0.04913,0.04913,0,0,0,0
2.90006,0.04913,0.04913,0.04913,0.04913,0,0,0,0,0.04913,0.04913,0.04913,0.04913,0,0,0,0
2.91006,0.04913,0.04913,0.04913,0.04913,0,0,0,0,0.04913,0.04913,0.04913,0.04913,0,0,0,0
2.92006,0.04913,0.04913,0.04913,0.04913,0,0,0,0,0.04913,0.04913,0.04913,0.04913,0,0,0,0
2.93006,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0
2.94006,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0
2.95001,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0
2.96006,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0
2.97006,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0
2.98006,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0,0.0354964,0.0354964,0.0354964,0.0354964,0,0,0,0
2.99006,0.0256462,0.0256462,0.0256462,0.0256462,0,0,0,0,0.0256462,0.0256462,0.0256462,0.0256462,0,0,0,0
3.00006,0.0256462,0.0256462,0.0256462,0.0256462,0,0,0,0,0.0256462,0.0256462,0.0256462,0.0256462,0,0,0,0
3.01007,0.0256462,0.0256462,0.0256462,0.0256462,0,0,0,0,0.0256462,0.0256462,0.0256462,0.0256462,0,0,0,0
3.02006,0.0256462,0.0256462,0.0256462,0.0256462,0,0,0,0,0.0256462,0.0256462,0.0256462,0.0256462,0,0,0,0
3.03007,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0
3.04007,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0
3.05008,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0
3.06006,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0
3.07007,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0
3.08006,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0,0.0185294,0.0185294,0.0185294,0.0185294,0,0,0,0
3.09007,0.0133875,0.0133875,0.0133875,0.0133875,0,0,0,0,0.0133875,0.0133875,0.0133875,0.0133875,0,0,0,0
3.10006,0.0133875,0.0133875,0.0133875,0.0133875,0,0,0,0,0.0133875,0.0133875,0.0133875,0.0133875,0,0,0,0
3.11006,0.0133875,0.0133875,0.0133875,0.0133875,0,0,0,0,0.0133875,0.0133875,0.0133875,0.0133875,0,0,0,0
3.12006,0.0133875,0.0133875,0.0133875,0.0133875,0,0,0,0,0.0133875,0.0133875,0.0133875,0.0133875,0,0,0,0
3.13006,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0
3.14006,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0
3.15006,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0
3.16006,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0
3.17006,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0
3.18006,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0,0.00967244,0.00967244,0.00967244,0.00967244,0,0,0,0
3.19006,0.00698834,0.00698834,0.00698834,0.00698834,0,0,0,0,0.00698834,0.00698834,0.00698834,0.00698834,0,0,0,0
3.20006,0.00698834,0.00698834,0.00698834,0.00698834,0,0,0,0,0.00698834,0.00698834,0.00698834,0.00698834,0,0,0,0
3.21006,0.00698834,0.00698834,0.00698834,0.00698834,0,0,0,0,0.00698834,0.00698834,0.00698834,0.00698834,0,0,0,0
3.22006,0.00698834,0.00698834,0.00698834,0.00698834,0,0,0,0,0.00698834,0.00698834,0.00698834,0.00698834,0,0,0,0
3.23006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.25006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.27007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.28007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.30006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.32006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.33006,0.163648,0.163648,0.163648,0.163648,0,0,0,0,0.163648,0.163648,0.163648,0.163648,0,0,0,0
3.34006,0.163648,0.163648,0.163648,0.163648,0,0,0,0,0.163648,0.163648,0.163648,0.163648,0,0,0,0
3.35006,0.163648,0.163648,0.163648,0.163648,0,0,0,0,0.163648,0.163648,0.163648,0.163648,0,0,0,0
3.36006,0.163648,0.163648,0.163648,0.163648,0,0,0,0,0.163648,0.163648,0.163648,0.163648,0,0,0,0
3.37007,0.163648,0.163648,0.163648,0.163648,0,0,0,0,0.163648,0.163648,0.163648,0.163648,0,0,0,0
3.38006,0.163648,0.163648,0.163648,0.163648,0,0,0,0,0.163648,0.163648,0.163648,0.163648,0,0,0,0
3.39006,0.323648,0.323648,0.323648,0.323648,0,0,0,0,0.323648,0.323648,0.323648,0.323648,0,0,0,0
3.40006,0.323648,0.323648,0.323648,0.323648,0,0,0,0,0.323648,0.323648,0.323648,0.323648,0,0,0,0
3.41007,0.323648,0.323648,0.323648,0.323648,0,0,0,0,0.323648,0.323648,0.323648,0.323648,0,0,0,0
3.42006,0.323648,0.323648,0.323648,0.323648,0,0,0,0,0.323648,0.323648,0.323648,0.323648,0,0,0,0
3.43006,0.355101,0.355101,0.355101,0.355101,0,0,0,0,0.355101,0.355101,0.355101,0.355101,0,0,0,0
3.44006,0.355101,0.355101,0.355101,0.355101,0,0,0,0,0.355101,0.355101,0.355101,0.355101,0,0,0,0
3.45006,0.355101,0.355101,0.355101,0.355101,0,0,0,0,0.355101,0.355101,0.355101,0.355101,0,0,0,0
3.46006,0.355101,0.355101,0.355101,0.355101,0,0,0,0,0.355101,0.355101,0.355101,0.355101,0,0,0,0
3.47007,0.355101,0.355101,0.355101,0.355101,0,0,0,0,0.355101,0.355101,0.355101,0.355101,0,0,0,0
3.48006,0.355101,0.355101,0.355101,0.355101,0,0,0,0,0.355101,0.355101,0.355101,0.355101,0,0,0,0
